latitude,longitude,traffic_level,temperature,rain,timestamp_hour,delay
12.939934756431672,77.55178085495862,3,20.253156569683245,14.444665123743881,18,1
13.002846887682722,77.51056533727295,2,20.02407227818036,18.079523437531545,8,0
13.018482913772408,77.64521697029677,3,32.32197124298709,17.678367928685567,17,1
12.909290082544,77.5242605996011,3,23.780341346691085,10.17480578860284,12,1
13.021508970380287,77.5605550256544,3,23.837750994361905,12.863229023266832,22,1
12.934104824737458,77.60649418157678,4,33.06543131665487,7.88475472258602,0,1
12.913010318597056,77.61288331755595,2,21.073943758787486,9.363555257604006,18,0
13.089777107450667,77.62011663939742,4,26.268111229491126,18.12531585146099,12,1
13.093126406614912,77.53325106606994,2,22.988638042840382,18.61407986384948,13,0
13.061679469623291,77.57594748096433,1,31.603527395930676,17.908281161340394,16,0
12.960922753834675,77.6234388454234,1,33.235303094547916,2.7674172362727645,21,0
12.919534422801277,77.69396377292676,2,34.42271707198087,17.001680426612722,19,0
13.036846605302431,77.64552622753995,2,25.10462433837131,18.967274620429606,0,0
12.98803049874792,77.68452075141879,2,21.78499503273168,7.224993891472094,4,0
12.924407646968955,77.65244241166283,2,21.573673138837957,10.372925788433385,19,0
12.999035382022255,77.61834339377849,3,28.523030969014478,15.581905116259918,13,1
12.906877704223044,77.53840467382727,4,38.9168881812543,11.241562751312975,17,1
13.081864080415755,77.63333713037851,3,24.354580684940494,19.869670434124988,12,1
12.951755996320003,77.62467591319198,4,25.134832026830985,9.114267303136568,22,1
13.032504456870797,77.62049383409145,4,22.017776042117177,14.278854224147553,11,1
12.962342215217882,77.59795717359765,4,32.111405477878606,15.851822803930883,14,1
13.004013604235562,77.60573132079786,3,33.5974574789435,9.88200831516879,23,1
13.009342055868656,77.56688850542362,2,32.8586241632152,17.139676114227516,3,0
12.936970891105105,77.60386253852846,3,37.22260486089563,10.92309182414393,8,1
13.09391692555291,77.5395111811357,3,29.728516700521435,8.23301593603263,2,1
13.055026564672223,77.66103487947208,4,22.68914081534129,2.1564734770389404,21,0
13.087899788312837,77.53715539093974,1,25.788102614088253,7.868271527008483,10,0
13.07896547008553,77.51699325797789,1,33.24859946842704,14.678729094665684,14,0
13.019579995762218,77.58724920527143,3,32.2624394748312,18.425728233602147,15,1
13.084374847004623,77.63166148790121,4,30.62006259485925,5.033588077206206,6,1
12.917698500410385,77.58754336498671,3,33.65928837377375,7.1047103466100525,6,1
12.93919657248383,77.55535082639027,3,32.74781700746598,3.079219882088524,21,0
12.909045457782108,77.61163423677809,2,37.62649778929904,13.814457884579376,8,0
12.965066066152653,77.56940046708245,4,31.72032754956593,19.203768600198504,16,1
12.977735457937897,77.68657353802533,1,35.572027174011126,12.81904439696351,12,0
12.954269806354779,77.68452902792072,1,24.974143119329355,12.341530600124527,8,0
13.065747501830385,77.60047436399442,1,33.56365169178136,11.069798610008679,8,0
12.971350665338718,77.56557679880365,3,38.04388236765351,1.7691148137107304,19,1
12.956186901937476,77.64742648279133,4,27.714646557996666,14.590076528587673,11,1
13.00853921663165,77.50734258869662,2,35.58208374677293,12.040990870987017,20,0
12.928184844994952,77.59495380120873,1,34.49578602390871,13.22953537712574,18,0
13.060439396150807,77.56726467885407,4,21.19052393743645,17.97622186054843,22,1
12.914910128735954,77.68410717702051,1,31.630166192481447,15.679215741220357,14,0
13.097377387320103,77.50240060545454,2,22.603786984016047,15.61830504309052,17,0
13.054448953859332,77.61056297514367,4,39.346383444611824,18.54367537758695,7,1
12.939743136306834,77.64813271621333,3,36.22815005401313,19.798699029259993,5,1
12.901104423424721,77.59700359750481,3,22.194476024942404,11.625654639221192,5,1
13.063092285690967,77.51708060603255,1,22.435039952953566,2.177632320623315,2,0
13.041371468769523,77.69449227800558,1,31.889477098252378,9.182598155508728,2,0
13.045801433608197,77.60360208627522,4,26.897783483463666,15.752022929232886,1,1
13.054254069337189,77.6228372488638,2,20.698117181462187,0.5545064952369838,4,0
12.914808930346819,77.5473219565415,1,30.83283015666106,1.1377487671229813,19,0
12.971693145708855,77.59669961702136,4,27.756901993716937,1.3431556476564266,11,0
12.923173811905027,77.58582989839167,2,22.021529847434852,14.620715166566216,5,0
13.072620685175119,77.5149791684004,1,36.03840784511965,10.023332571263442,15,0
13.024659625365512,77.52123207070949,1,38.301535305576124,7.377958870411872,4,0
12.96617960497053,77.66749450392376,4,35.1318786802826,2.1123409052347197,5,0
12.912711670057204,77.54796399044132,1,36.44844620032555,14.644805004117782,3,0
12.962196464343133,77.53899165429972,3,24.329811345322348,6.4203962110179935,13,1
12.96503666440535,77.60098229025003,2,25.27145901837202,5.306481401293343,2,0
13.045921235667613,77.6537494262725,2,24.170550805983755,13.04638403107102,16,0
13.027511494271042,77.51238930371579,3,35.30126862731128,11.180217851936835,4,1
13.077442548515265,77.61536158392765,4,38.95834157868994,7.248212836266033,21,1
12.99444298503239,77.52384208856812,3,34.33674413467806,12.829749416111762,20,1
12.923918849187661,77.50729221016512,3,37.62933529759112,5.4244304076823635,20,1
13.042648957444598,77.51054879043244,2,32.77398189766345,15.896605232086536,5,0
13.052157009723379,77.66683282164169,4,27.753198011175982,4.586379006153079,19,0
13.012255439513899,77.52359449672561,1,28.515232298606104,3.176753907640313,3,0
13.054193435990912,77.50903027288246,3,21.506428643348098,15.648788189977498,12,1
12.998759119272878,77.58757997742859,3,20.62914390492052,14.157840613958664,7,1
13.0045465658764,77.66879869438841,4,33.90951208378155,3.6527795140359687,10,0
12.98550820367171,77.55248167529786,3,28.768577840223614,2.3249150537987595,23,0
12.90508382534882,77.58434252350519,4,31.04430136109259,16.767981769733844,18,1
12.921578285398661,77.50798450651276,1,31.153224952448326,15.53196964393376,22,0
12.906285837137347,77.58981570282698,4,25.54751626666603,6.545147473993285,4,1
13.027282082252755,77.61552261612742,1,29.517850216589814,13.163948164267333,4,0
12.962871196215266,77.61418141075043,4,29.415204433354045,2.483203730956216,2,0
13.001714138232941,77.56648533843487,3,27.768544424557142,10.140953180953563,1,1
13.081513294785218,77.56310663613263,1,36.41350766802141,0.37460584120839746,2,0
12.949858445829776,77.52132472378732,3,29.02328007375192,7.832037618431109,14,1
12.982076584607126,77.57335966412926,1,32.07289049011976,1.4968564294281017,6,0
13.051110227708609,77.5198989337746,4,37.91040240761652,9.50294360313765,2,1
12.945759633098325,77.65331918894242,4,37.32467245717845,8.433632937057887,14,1
12.915395981965759,77.69325485954964,4,37.8084440755833,8.88770053276112,10,1
12.957950290582755,77.69401489133334,2,25.40009992930028,0.9066260409598814,15,0
12.932244257450801,77.67301421987509,2,20.699649766161258,7.2323268256366475,12,0
13.085939530468515,77.62015842986793,1,25.221335997906586,15.12967698199833,1,0
13.061624075912883,77.64017313944878,2,25.57414691241417,7.378287467072402,19,0
13.026680751302084,77.55704116053609,4,38.18720653449936,14.303439052191614,11,1
13.074292118037544,77.62615408403452,2,32.98485465675941,7.389574472674665,20,0
13.060734415379823,77.59112990988798,2,21.634079192044574,8.464788829803728,6,0
12.937314011777207,77.59640346795538,3,22.707571920222023,11.277842256585322,0,1
13.078511799697996,77.65155531207503,1,23.11352251083951,19.01363873614165,13,0
13.00786844838313,77.55638367111945,1,32.608434963378464,2.1772089329331035,23,0
13.061488031032813,77.5636079223389,1,34.708280510140064,0.6582753732234736,9,0
13.079218259984698,77.68492835822573,2,37.19287821130792,12.159143676200904,2,0
12.963600694994373,77.5112448589702,4,38.81273101612486,18.981941778568526,10,1
12.922010384905535,77.59712685968267,3,24.034091147728837,19.7944626510943,21,1
12.945587032508389,77.68256016008158,1,26.19544969448098,9.683284947840036,19,0
12.985421557725251,77.62207260156363,2,24.806457614896615,9.36163242170197,20,0
13.063602953184498,77.60928141484243,4,27.175231349322754,12.899275414903924,14,1
13.072146116651268,77.54994883584587,3,38.29330214847499,11.112695144099396,5,1
12.90139042610624,77.5686550978129,3,31.502251338787232,12.681761152282363,17,1
13.002149460515513,77.67040968316094,1,34.763837946489986,17.479988510757885,12,0
12.983482200629755,77.61184362635369,1,29.802384722535642,14.926123389752187,14,0
12.944421562094146,77.60294843875135,4,20.577158266722492,9.93754783373591,2,1
12.923973073466737,77.51991594270801,2,21.283909719956288,9.237289180003392,14,0
12.967523034280726,77.50320563129102,4,30.758460625357714,12.792034970262321,23,1
13.088581940782504,77.69273703773742,1,34.37578069640051,9.114125688405949,23,0
12.964640586404151,77.57539723345737,4,24.306610550574632,9.155587025312798,0,1
13.003758124348673,77.6206426124199,2,34.43819147984608,0.32611803573009635,9,0
13.040603791779036,77.51594301463746,3,36.21331546967025,3.4812827481461683,23,0
12.97272592047586,77.63662285714462,3,28.237949567242225,9.77027279991506,17,1
13.094356416544192,77.68651334174119,3,34.9283846568821,16.453069181007383,7,1
13.092489458988421,77.61513305059948,3,28.080599006569198,5.574540134542483,11,1
12.950356459165073,77.52522306447509,1,33.5670125891004,10.452868662622981,4,0
12.999449701178477,77.61634430549469,1,35.27994098639086,6.899241695184644,0,0
12.960175661963355,77.65326944262094,2,39.83853236616221,2.0960797907917805,7,0
12.956968098875494,77.5812833073148,2,26.90793324127192,19.16596966142601,4,0
12.907377389470907,77.6759675495883,2,28.220815611492228,17.093477405006034,16,0
13.02191286679598,77.62973659067147,2,23.312401188203427,1.5698484893381282,14,0
13.000535804645772,77.67984978365784,4,24.08146116803614,14.395745249365692,3,1
12.910295750249999,77.62470106224947,2,33.86790005196755,6.951598087150003,12,0
12.955729292847323,77.52625759440096,3,38.340911803089526,19.896996141235853,16,1
13.081653177193331,77.56193834222104,3,27.89209903322481,6.047970396579554,12,1
12.947912378133395,77.54035898965049,3,23.596888936710826,4.774768907251998,1,0
12.928978974418245,77.68176529954337,4,25.701989987659882,11.357810966108104,23,1
12.997890552055512,77.65208001345749,2,29.10103409616277,16.702523266864084,3,0
13.09713009082212,77.63527967378201,3,25.813006587307367,3.8503774363959598,1,0
12.9484110543023,77.56019326392632,3,24.671581662437326,14.188055394386625,11,1
13.034427109481175,77.53680895441005,3,34.71968977514159,1.2281316628224337,18,0
13.052323923065744,77.65129021759779,3,20.156898424812464,18.378694862209947,17,1
12.94752750879848,77.59483158917581,1,30.784610546729663,1.6214983229459756,9,0
13.045643269722373,77.54515791043012,2,35.87533614059508,18.28462752688325,4,0
12.97355662654385,77.62332439563306,2,25.324565726349363,9.816144989054056,10,0
13.026461166118716,77.50806677042769,4,32.06583021224034,8.961822255918397,0,1
13.026705942152178,77.56523405082565,1,33.37800211237236,19.46614159000753,2,0
13.00715493681495,77.59371139891823,4,33.1004939281018,19.80768355396438,16,1
12.918057954010882,77.52959166682189,3,28.916992683974353,13.003562519220239,14,1
13.067060499117847,77.69693089551816,4,26.931559757515586,2.54238583714097,13,0
12.964156012994348,77.54181947291792,3,36.71848146055627,10.12340171310405,23,1
12.937303702079971,77.52607062600865,3,35.168919139997286,10.58326201911325,14,1
12.908155028310953,77.54070697477738,2,26.42510346827825,10.288928562706195,15,0
13.018178588637648,77.65381222663194,2,22.06038388884412,11.389836770400194,3,0
13.035512872368457,77.58510113185437,2,21.436150908909383,0.37449427588781337,18,0
12.90331756578557,77.61308318795051,2,21.88551955797872,14.224545629410049,23,0
13.002418611659856,77.50420183139727,2,31.657387223840857,14.247886039059761,7,0
12.945299155039589,77.50688626171467,1,21.033243516579795,2.3093955035577585,5,0
13.02903455808189,77.5891651099654,2,26.738537499280767,11.404788848916015,15,0
12.934873285800998,77.66333104864033,4,35.06399403828459,11.367223648715491,2,1
13.038187547620494,77.67704777574151,3,25.886963330307562,13.649008403808002,7,1
12.977347069260107,77.51734131351913,2,35.26616154360259,1.7079538427016216,4,0
13.087345997747347,77.6076726204202,1,34.909340764141106,12.530066145321928,4,0
12.927504188829198,77.68264593725586,4,24.916542652664326,5.615039014926824,11,1
12.968213270210052,77.57759455087958,4,34.576443601854905,10.14005980992344,0,1
12.922694704248118,77.66591316628568,3,34.955532765442015,15.466471054081534,6,1
13.084938723655712,77.52673913087989,4,27.949078513340538,14.112918727260267,23,1
13.075467870676196,77.68707889793356,4,24.208409674830364,2.3780603535598677,10,0
12.951588325543032,77.65028466350627,4,30.42541613783738,11.823695742321465,9,1
13.031996809206836,77.68826687855739,4,38.42795176000393,19.38233061881477,2,1
13.063444440040243,77.6353234467105,1,32.79233464864124,3.135388746700045,7,0
13.011040162319892,77.57268078639989,3,23.458449952545223,17.0581417545083,0,1
13.005930115671202,77.68763623450495,2,33.655138494670396,14.05096161107554,7,0
12.94837045818009,77.55511335526184,4,28.54406054563669,15.480066258195194,22,1
12.91862055356118,77.56643450441234,1,31.830575947107462,5.639166542852909,19,0
13.079443151590665,77.64016168360035,3,34.68128070046216,5.7577785875968495,10,1
13.080083611432666,77.65306325990508,2,30.298947030288897,18.12038911552976,6,0
13.026620291454654,77.68588069676983,3,36.27967949146617,7.1966406418511735,15,1
12.967805958209741,77.54096048181124,1,34.443111586332556,1.2603078138562096,6,0
12.969841914922533,77.65959960704384,1,32.301466800370214,12.011934071589002,12,0
13.045191135774047,77.6477092106794,1,23.01585631664703,2.496353380836853,9,0
13.079422051990516,77.51275891125071,4,36.71898221823137,15.931924828158163,16,1
13.077417284853023,77.57744462824205,1,38.71811170639632,12.834928850021148,2,0
13.055975109171525,77.55655309141203,2,22.739302476185898,17.494530104424165,6,0
13.028406329230858,77.5608980848708,4,29.76482258866861,15.696744995652704,10,1
12.91682799299901,77.69658937591095,3,25.17777483941009,2.242272966763923,12,0
12.932325742818923,77.62855548269599,2,35.0904661485113,7.6214135286884455,4,0
13.079710837705415,77.6435352315587,4,34.432592720094,15.491204998291746,22,1
13.021285811931918,77.695323527463,1,22.817702411407975,8.346829465326515,18,0
12.901839410323326,77.57544035649153,3,37.54054542523274,19.447309695599564,14,1
12.920294308573206,77.66036803369056,1,23.619461279560046,14.714808997868985,0,0
13.03270035382161,77.5869061926609,2,35.94518051296215,0.3099983338064205,4,0
12.901012316769243,77.673906734363,2,29.1396071925601,17.59971383121673,12,0
12.9321616102835,77.53613150826226,4,26.565445871163025,2.016095697371152,9,0
13.009746757873318,77.68953723541286,2,23.16478525348427,2.810474483601717,4,0
13.038379039538539,77.54375434168217,3,23.35228512293259,14.689848012221018,22,1
13.03039225190052,77.56524410139619,4,33.23781109401801,17.299371188609605,0,1
12.944853861892112,77.65123844682135,3,31.00860775894241,10.72699255799112,9,1
13.042435844269507,77.57875102831308,1,22.441708433024655,5.780994658915583,17,0
12.94744981749936,77.6216422753533,3,22.253957208766504,7.026310905063511,21,1
12.965079939631854,77.58891470021389,3,21.446211495455827,6.85778659192112,7,1
13.049298281023605,77.64847398741796,2,34.87534694747088,6.533562076190245,19,0
13.029926579809443,77.54566625047373,1,34.23764170458578,4.858193436432996,2,0
13.069844682098836,77.51169159744738,2,21.168619817091503,12.17734189258466,18,0
13.031522578460068,77.55998587949462,1,31.20540151193946,18.008106371301345,18,0
13.013661720667095,77.59486173297368,1,21.6935231048538,6.141648261666823,1,0
12.918734953565618,77.53360401043854,3,38.07491541217883,3.7338859492282417,16,1
12.973543160611888,77.57095945793128,2,38.14234838360265,16.771553327428496,15,0
12.953040473536346,77.57999660365871,3,33.9646597962626,14.835666617794065,20,1
12.948797928675816,77.51147836873766,3,38.523778428789,18.61674063119821,9,1
13.094602110950488,77.61666144963684,3,36.22906060827381,3.3103947120981925,20,0
12.978619544933352,77.67686868559426,1,36.57077151854099,2.8850262823318307,15,0
13.078409311035422,77.5303485825906,2,31.394157011398665,10.828587886099934,4,0
13.026227725199453,77.6195616026803,2,26.121183964323517,12.288673096701906,19,0
13.058962260708329,77.63294784098217,3,24.35598230232843,9.603468837191791,2,1
13.000527418621038,77.58386693608387,1,26.544000440778582,11.979332726477509,2,0
13.015380776925271,77.64021951747286,2,32.56990860178124,3.607595377501427,1,0
12.998503538763773,77.5821463086982,4,23.45313071664798,9.592275083281667,20,1
12.939048597559609,77.60092745759549,2,25.17280473274643,13.161851218793357,3,0
13.0444904230523,77.50147060891088,3,29.36121725590929,8.654128984974074,21,1
12.956154472488171,77.63834402282694,4,24.66100197049231,13.588946716331957,17,1
12.90486319328629,77.63226853578895,1,31.77287339432123,9.023825611076791,1,0
13.029094459181433,77.50768017546527,4,38.4635205691266,6.6719916168455455,23,1
12.93542213588141,77.57365002147903,4,34.96178731406253,6.072100941741847,5,1
13.088091716870583,77.69580636815833,3,33.32853228297826,8.21804117977176,2,1
13.090785715400518,77.58414731251372,2,31.654429519675574,0.46179245364401655,20,0
13.082972878044089,77.60038908102636,1,29.758958185141296,13.370502768922275,2,0
12.974031740051089,77.68198603163195,4,23.731277192693195,16.902112819605236,1,1
12.903091323305773,77.64345237517315,3,37.89420910853731,7.092541888862371,2,1
13.085663712517544,77.61641402622485,2,24.970720040256726,0.9206627228343711,16,0
12.985636829663463,77.65956093626822,4,21.826177551563216,19.735511947711153,13,1
13.093330963808734,77.6728732532912,3,35.000303584573906,5.273965109021339,6,1
13.09272399541785,77.59137761434745,3,23.512310686623326,2.53242243381546,21,0
13.070601891093471,77.59502167298636,3,27.43791999082352,7.395050159460559,20,1
12.958889778413917,77.57721018713036,1,20.565698565819595,14.771140812671133,5,0
12.977019545720385,77.69334122800369,2,22.74135885080896,5.878331937811314,7,0
13.070227334303372,77.63943325085808,4,23.46407261519824,11.494064078389757,18,1
12.963384401031256,77.51664461324161,2,21.08820255500356,8.311199888742845,18,0
12.933898549337218,77.67259192466261,2,33.133139132456904,2.35527984553237,11,0
13.01136025249167,77.59611198816725,4,36.74015591606235,6.605740249842205,4,1
13.087230954832156,77.5137507812845,2,27.46630812731882,14.497410114281333,4,0
13.039205959334994,77.60994345103266,1,37.49152953436401,12.240077946628913,13,0
13.014012234017873,77.58343285579514,4,24.26693149120253,2.39556759767122,16,0
12.919435298754154,77.67554988097253,4,26.50780847122479,3.266448194286171,15,0
13.023001445339833,77.54079892072188,3,23.01473986062337,12.81466718614891,3,1
13.098010770020853,77.66529292189844,2,32.41118390837997,16.268308286417376,7,0
12.928016803047305,77.61153773823709,4,28.397391817406138,6.989489919163385,2,1
13.003665930472748,77.5109220606427,4,32.265666936837974,11.906215036869003,20,1
13.075474614385591,77.6943690602651,1,35.233498107883676,3.4128717750421056,4,0
13.048153723550842,77.60252304882064,3,30.91406032065897,6.2275267381064765,22,1
13.039403148199053,77.55817537084631,4,32.55260709803576,0.405404113461052,23,0
13.040496816797422,77.59388136839786,1,38.70500628788666,15.365518955990451,6,0
12.971898230243951,77.6715715567035,4,25.98128619217686,8.020196395459337,17,1
12.9587183688529,77.56098062487702,4,27.183278772679063,16.32251147307908,23,1
13.061872231095702,77.53853527929734,4,34.354067234186736,14.167459920454526,7,1
13.062022678935836,77.52581424938617,1,32.226110341107734,16.57488531456954,10,0
13.07341446371602,77.55957187967805,2,23.570658090794296,5.713173391657655,13,0
13.082648110511293,77.65600961740802,4,27.5229462002098,3.702174608556905,17,0
13.002268479772187,77.59432527303905,4,29.356760262494298,19.43811365303341,12,1
13.00030325893744,77.5454963207387,2,28.387796759367788,14.34655574081739,5,0
13.059659035793354,77.53323699992195,4,23.565496166440816,16.680845358533407,12,1
13.029992786155553,77.56654589530207,3,38.488601835685245,0.26266747419867453,0,1
13.04039337545154,77.68798487457714,4,35.24637523387952,7.089232405917731,10,1
13.05915853388722,77.56860534251801,3,29.627116642157045,14.856333811546634,6,1
13.078001068363513,77.69762481519093,2,33.60122056613673,1.5596566597996664,9,0
12.967599031370307,77.59704609115308,1,37.94565344271044,11.346798591378713,1,0
12.975116590527989,77.53583278365804,2,22.723482847231423,8.581455349100064,15,0
12.918796387968174,77.67822801835871,4,25.007461014139555,0.3523301428221459,4,0
13.015656028199235,77.59207107462697,3,30.8540249451329,4.719511542389028,15,0
12.907188454759348,77.64193426870091,1,35.980207427047176,5.695839781334284,22,0
12.993119603626493,77.69674231664183,4,20.72509790883055,2.237198926926449,15,0
13.008528926941516,77.51003507006399,1,39.68036300392721,12.630738194853208,14,0
12.957308250425656,77.51933891195752,1,29.098132057647945,4.84795752503778,8,0
13.018166652113802,77.64409134829255,4,27.184622812434462,5.552389992387767,0,1
12.90610004998781,77.5563650006591,2,25.854488756795437,17.96477196400295,8,0
12.907469637749843,77.53686027939003,4,23.487134153017433,9.342461853862789,10,1
13.064520112131932,77.50787237596394,4,35.831478178600555,7.842562939385447,4,1
12.972038128282252,77.50436934239724,2,39.10828329492193,14.477420766294344,5,0
12.925412102530377,77.65489712062396,3,28.272895096907966,18.19227593765824,7,1
13.00444865201096,77.52688668547391,4,39.048413895069125,0.5007267247488767,14,1
13.053998710619721,77.59354412319423,1,36.475952308700684,8.964776931107929,15,0
12.943164205499368,77.62117936303589,4,29.621022549526366,12.215627121558946,17,1
13.0245780951638,77.58567036011377,4,33.48052358252265,6.371261962519792,11,1
12.917069492998754,77.50542133046724,1,28.69968358340926,15.448154442464833,22,0
12.910336344233722,77.65670030051758,2,31.174468164251046,19.429541405405477,3,0
13.00627092631363,77.50210264490833,3,21.160926740370076,18.868547325005665,21,1
13.008127024322022,77.65237797887549,3,33.925269506010665,5.319650787598837,15,1
13.027485980299641,77.67866089875763,1,21.056492889682733,4.52676556874972,22,0
13.045218266744532,77.58656798421144,2,36.341698938392994,19.14981062042442,10,0
13.095170415892506,77.60710849461957,4,36.49893858921115,9.172569748629318,21,1
13.00326006966024,77.59539667852353,4,24.741545751124292,4.165954461693834,23,0
12.96459129458825,77.57784172372469,4,26.473255620716003,14.139939272608364,21,1
13.05903723895374,77.67748490707407,4,29.626207571165864,5.688406478075832,6,1
12.954166450252416,77.678786702134,4,31.933258138649627,5.344939501421047,23,1
12.987794284141128,77.56716327292831,1,25.747073234839934,17.584980861555696,14,0
12.915691276268454,77.62301395080294,4,31.8497280926385,3.249583067538069,16,0
12.905070148683091,77.68538151242917,4,25.955741464585977,1.2878589293247278,14,0
13.092529682935584,77.69241169978827,2,21.109814421421213,5.383728803433745,9,0
13.06719602410244,77.60179180808441,4,20.05055099663818,12.138908256764076,3,1
13.03919484121874,77.59056496105687,3,22.02302115836857,2.461757068065411,21,0
12.981790588882854,77.55573886318571,1,35.84501400328037,9.431893445535875,16,0
12.93465886401417,77.69177437463809,1,39.22862624766674,12.546742208506396,3,0
12.931287408534217,77.52856286089457,1,28.539323985624385,16.97473985186348,21,0
12.95004857963292,77.61596591520954,3,30.253679068998856,4.597391824045087,22,0
13.009845332941223,77.55651005350373,4,22.936963381468523,16.346926467655788,21,1
13.042919184540013,77.55580165806956,1,31.020627053603143,4.698125222624771,10,0
13.032039475343547,77.58099371747524,3,22.893098040139538,13.53533082479281,3,1
12.955986779389189,77.69975858716313,2,32.2242866239766,8.613471429649103,11,0
13.090973056132638,77.51099326136796,4,38.66517335161708,2.2936248475734033,22,1
13.047579383339153,77.6157083636407,3,23.91397078606079,14.285269256436974,9,1
13.01087081050228,77.51651443160705,4,35.291274361142044,4.355252370980356,13,0
13.022344149246871,77.53090416599811,2,20.47004845636648,3.5324685204918294,17,0
12.983920012485559,77.58791258835458,3,27.50994482643242,7.166458571787664,5,1
12.949546197900231,77.60209202626929,4,22.214970156610182,13.06580489518967,4,1
12.971194535730252,77.5517584816729,3,27.04950883191399,4.679929575812556,1,0
13.051569222092875,77.56329142617489,1,23.47073839277767,3.6732307756377147,12,0
12.902878697725951,77.51739340405119,4,27.466099802457748,0.19907251426728667,22,0
12.923214528101383,77.56064395676886,3,28.350456122150607,9.43286194203447,13,1
12.909200528404352,77.69331168787612,1,26.01182245561837,8.572911386303655,2,0
12.908145760463794,77.6889414763345,2,33.132438989462585,4.677354872747525,22,0
13.071092116802202,77.5669756580274,4,38.377041025178194,1.073043280193815,10,1
13.040731571876005,77.61417078725576,4,28.011907482105446,8.585117491916739,21,1
12.994834765817465,77.6819190782222,2,23.846863129500427,15.764102221432626,22,0
12.9195668321302,77.50123676452817,1,25.41445516391967,14.30564262654354,3,0
12.998323175023366,77.66213671406751,2,37.08001646992738,17.215897797203404,12,0
12.994694354156113,77.68967391055779,4,31.432794465402957,0.19165375426311249,7,0
12.934640373982003,77.51826514686671,3,29.100220646139146,19.32838633609197,7,1
12.986770329847594,77.53228953720658,1,22.992734430178533,6.828245052548967,22,0
12.979700946879476,77.69214926055427,1,28.994546166475637,19.807955921839294,12,0
13.023170019610443,77.60750802872808,1,25.569840067147734,5.052389212035493,22,0
13.027018730173529,77.50283932689435,2,38.86326255706699,9.430727751564895,9,0
12.909060801954409,77.5515263997527,2,37.68140218831462,7.078553531506073,12,0
12.974922522925294,77.58998873485378,3,21.678050836563962,7.115214299886052,12,1
13.025171983142847,77.63858178220495,3,30.333069785224858,16.845641974964316,23,1
13.000627251716018,77.64663207562737,1,24.501166910293442,14.928378794746775,16,0
13.071297968237664,77.69908430258509,3,28.215541790485812,19.84302870460096,5,1
13.03173872632379,77.55750223987675,2,37.536959965029126,12.270293654350251,1,0
12.932586885416287,77.6076440203737,3,30.550290397770894,9.265132087890054,16,1
12.914113749480086,77.60666470957192,2,26.684305867415198,1.8014772589378225,11,0
13.028483855641262,77.58112905188945,3,24.15776708209994,19.931228390277134,22,1
12.905302262108325,77.53383237876848,4,36.006497188129785,11.030613058645658,5,1
13.017155116254692,77.69549131263678,2,32.49036030728694,14.009549393802835,4,0
13.08804604828499,77.67066343733332,4,29.361309208524624,8.134847743826228,4,1
13.015094835575177,77.59966660565885,2,24.34968707725956,10.954314163584717,8,0
12.977633985241305,77.62064908453681,3,26.684927483142626,18.851554637857745,21,1
13.02865764368847,77.54545221071193,4,39.196868534770374,3.328388758632055,2,1
12.991650578098303,77.60875741407835,3,30.401798752116687,5.847451686605092,22,1
13.009123357863187,77.6389940266243,2,28.013985624865057,3.0411945555606468,19,0
13.088292961755304,77.60303340567732,4,30.428440846966478,15.844318076095494,4,1
