temperature,humidity,rainfall,weather_type,risk
32.83057917188583,68.72408931797945,13.585349059673819,Clear,1
17.858581052031447,71.02784647235853,28.667021897974454,Clear,1
29.511731480742434,72.26470478628602,17.105318645436085,Clear,1
32.58132964766204,25.58256255943107,2.995306576216427,Stormy,0
27.66618755881059,78.26878044925328,22.265188579444402,Cloudy,1
15.508949013007626,32.20639994185597,25.718641934772364,Stormy,1
36.03004328413597,64.43824535482369,24.24532922122733,Clear,1
28.664690632141852,35.783820302511494,24.550006867927287,Clear,1
19.670806655187967,77.83150594748722,24.35261202601001,Cloudy,1
44.17552950769385,73.55909063406352,6.684092069580739,Rainy,1
43.2724167234431,32.26658686573191,17.82482880483837,Stormy,1
19.760591478063205,58.51921969911171,4.878631588242231,Cloudy,0
36.21620487001944,70.51849329888972,9.850890099525493,Clear,0
30.52545674834579,31.847475451717905,12.51821555436777,Clear,1
23.67890260451998,30.24608384803559,12.957783192347831,Rainy,1
35.53115743161097,46.302582919308136,13.136435350999063,Cloudy,1
28.43477859640936,84.30098064895165,23.505353985808846,Cloudy,1
41.955205751495946,24.744383658179807,18.605541084364436,Clear,1
36.10899228884533,45.121063708276154,19.253380741938848,Rainy,1
30.227574044117617,76.44395835054425,23.05981915946263,Stormy,1
28.556527316253607,44.09706701052944,6.207332723765003,Clear,0
15.947271395729096,23.85681431871421,13.932761706648726,Clear,1
19.82564177877447,64.28226565555879,25.655497204801204,Rainy,1
16.35229662822167,87.05249791769725,21.171099394765562,Rainy,1
16.902887919781325,60.57571548830228,26.402849535027308,Cloudy,1
17.012768960521715,77.00951884728335,13.596664947578148,Clear,1
15.422470022559773,20.99331795470565,22.976385127205646,Stormy,1
38.74039069370892,66.23743807545544,7.979568322928952,Clear,0
29.357149125118234,30.569189507456933,26.033694104836304,Rainy,1
37.47443017212719,68.89892022955155,8.900508077003002,Stormy,0
20.031732210284655,59.90725612085217,10.217980986011003,Clear,1
40.23642879307052,35.515988526022696,21.529926960055043,Cloudy,1
17.823215682304394,60.95197400747491,22.43276271012629,Stormy,1
24.661895272628172,67.33133333789111,1.578072506299607,Rainy,0
26.12109466091343,83.14956654417,4.505129425723911,Cloudy,1
22.071929400900128,82.21927888097082,7.491349597794688,Cloudy,1
19.119109888855114,85.54963098550392,29.99598200961565,Cloudy,1
33.84254528814722,78.88438463832863,24.673349232339277,Rainy,1
15.254677466816931,57.85831388863478,21.451418723965183,Rainy,1
38.74911694683669,79.44041320334792,28.90312191700017,Clear,1
16.26962483952821,70.55572875883885,20.61583137469289,Cloudy,1
43.92142007287467,71.65455811357353,20.749332410257086,Stormy,1
41.048370939942856,30.81693279857639,26.94536521681583,Stormy,1
27.436771060379193,32.57428794809019,9.058697203878609,Cloudy,0
19.28121172018626,32.62010700026624,0.05275327824077136,Rainy,0
41.11908246000085,34.64179859745953,21.448405003664313,Clear,1
34.32444762088108,49.261965201706104,4.683401638823517,Rainy,0
30.143307596339866,42.07823003518938,8.617205629086708,Rainy,0
24.582222867015442,23.43675937355702,24.675137559115065,Cloudy,1
31.83848634651993,70.6838114923251,23.337451546004992,Cloudy,1
27.454320138487702,48.226560777092146,14.243222172878236,Clear,1
28.960994443292673,25.456652039710683,3.1301159805357637,Cloudy,0
40.36356276484156,75.23427852855716,8.949294326742752,Rainy,1
43.57413901821431,21.36841182452043,14.265855473102508,Stormy,1
43.88054700758413,59.19015139064892,23.04536448796312,Cloudy,1
42.23802542374587,73.00268712116363,29.54138837565896,Clear,1
39.067875348291295,46.08114033851734,18.76748463295603,Clear,1
28.609712658881072,60.185044221943166,1.600874021438291,Rainy,0
17.647306307538607,23.548196884898122,6.633948540195535,Cloudy,0
33.91834676138955,36.593441293690056,7.786059683315704,Clear,0
27.060725269482905,66.45098787538055,19.03309540995099,Rainy,1
35.611648080895506,75.32520139880718,0.5527531761688886,Rainy,0
21.62355170052576,28.0041190602272,15.196755643795761,Cloudy,1
37.941898169673735,87.63720436115217,29.871585128822314,Cloudy,1
20.119760756896888,47.61620379588264,23.06029468590589,Cloudy,1
39.25723707163347,84.72127510812797,23.081111947632007,Rainy,1
42.35125002511075,57.77879952356313,22.361527312040906,Rainy,1
42.00926505328621,65.08364000067857,20.501938506839817,Stormy,1
25.397976047204622,32.3145815289622,8.951020661681309,Rainy,0
26.694343974256668,81.93132491116103,23.48719176960887,Clear,1
40.14315554799413,26.122673876453035,19.376577280831984,Rainy,1
35.76473277121505,89.12003421343412,6.867092256068541,Cloudy,1
30.80038174685036,47.43768987521823,29.369995411728258,Rainy,1
43.817321698246744,31.507622161573085,29.535732885638097,Cloudy,1
30.48792102957608,62.40181046725739,11.217366575795168,Rainy,1
22.314516181003256,80.59901946600456,22.59549848756599,Stormy,1
35.39717801630415,47.796702194355014,20.441012220587286,Rainy,1
30.36706271082274,20.601478786327025,17.517309911848955,Rainy,1
21.117982989780106,81.05845673208051,5.42556282659829,Clear,1
19.572925294141484,60.692514725372035,14.035415809475435,Stormy,1
25.652031921233483,26.500747947034178,21.89794866361465,Cloudy,1
44.11921307475187,83.42246008141457,29.650154494614416,Clear,1
19.372920677941583,74.12502662077878,18.408464745129727,Rainy,1
29.14273543674158,57.28513785176586,22.565584789662328,Clear,1
24.807818382155304,51.27381271778417,27.416747679411284,Cloudy,1
43.2906145475867,69.41314100592416,18.413454219276712,Cloudy,1
26.324781958376903,45.35098532399343,22.9356236358714,Clear,1
21.78767661510023,65.83952550966634,13.741865619081722,Stormy,1
29.346593499611117,30.563449206895488,8.756742927804174,Cloudy,0
19.610588712929136,29.970211643804888,14.791185023417201,Stormy,1
26.383183597638556,41.77425353616303,2.668775854857869,Cloudy,0
36.97388865566293,82.00657163135317,27.899916166397606,Stormy,1
32.980241066043206,79.52298667029542,9.312864225902832,Cloudy,0
15.328365703989991,54.4477632804782,13.830978062605158,Clear,1
29.937524393728957,60.983285045102924,19.601362908839615,Stormy,1
39.394339415166016,63.93184148656214,15.134836620507127,Clear,1
31.883989094373835,46.12350259429364,8.483406222440644,Clear,0
29.111973620925767,69.09275040210653,29.528752240532413,Cloudy,1
27.452263696792087,62.57033340605175,25.448814172261002,Rainy,1
31.099632644995896,44.805111544901045,3.0836267858406865,Clear,0
17.219228746321896,39.87109260589051,11.021667464350728,Rainy,1
38.990024133187326,88.65300225279249,5.8287904646398445,Cloudy,1
40.6964152630973,39.90063021397198,14.36017355217471,Clear,1
32.76964972889604,32.18371333749878,6.263877737034358,Rainy,0
44.36986991535535,78.42191186783357,9.368203796727398,Stormy,1
31.656743446118433,76.75856427533913,15.626957302496535,Rainy,1
15.814942078821744,36.71299076012295,4.322545342202523,Clear,0
28.915623478453846,79.40859829772337,25.828344119806086,Rainy,1
26.996504700976455,83.81630566385718,10.87951015620806,Cloudy,1
20.822789354884154,43.22227079035022,27.428993484778683,Rainy,1
31.03341443923733,42.999700642900606,0.90270759016708,Stormy,0
28.643581661702026,29.166258909443023,23.15101641703308,Rainy,1
20.134738867097436,62.7576945747016,25.948538630735076,Stormy,1
30.183029665523943,68.57897324117845,29.53710588644888,Rainy,1
40.03286185702847,25.1372282156837,3.9560984464775473,Cloudy,1
30.27766622366893,34.62330607049692,13.012467925686856,Cloudy,1
21.522654377398595,38.92927332767732,22.809263483723697,Rainy,1
35.57665934011331,51.22431753733651,15.406760345050296,Clear,1
41.09397087311669,77.6582936997723,24.623717232621406,Clear,1
25.35394489418382,35.69661489267543,29.51710487579273,Stormy,1
17.1319901993308,76.5311611279952,22.69939142304203,Stormy,1
42.44527912561893,82.28869720506808,22.265658488416484,Clear,1
35.466579450672086,34.037541693560144,17.036873475958696,Stormy,1
44.743174655147456,89.50157446383568,13.894844887785556,Clear,1
35.836315398560465,56.17278417171184,25.050680408773083,Rainy,1
18.726362927638796,58.627246631119746,6.986317397538672,Stormy,0
27.99433942572938,63.125329000451984,25.843550407373492,Rainy,1
16.285893778163505,76.19616764065485,25.12062133294713,Clear,1
25.244828670664806,65.72782561167165,22.115639539178098,Stormy,1
38.55879798880812,71.44003256894754,20.876533354947316,Stormy,1
31.66886161844497,50.779531982615964,0.2424530046734663,Stormy,0
28.768230263670652,61.297209063638434,29.712590347012473,Stormy,1
40.43528672667867,37.296796142016575,11.757370342961632,Rainy,1
20.313117924133,45.426941211390975,11.394714777007897,Stormy,1
31.158706964760235,64.21066559402166,29.651181415794337,Stormy,1
34.42147641938982,22.870738493235912,7.256674477298299,Cloudy,0
42.7729730515318,60.50430866419571,28.593951964824676,Stormy,1
19.909767800402978,58.55058663779037,11.55574740534733,Stormy,1
36.200612969133836,33.06881298146472,2.9455568382424877,Cloudy,0
16.37464421326602,85.34350036018368,15.692178794002194,Clear,1
32.01787288518234,25.85837853348597,21.186905549378803,Rainy,1
34.3496560309747,23.606650609216747,18.27160025277535,Clear,1
40.19768651015558,80.28591613940426,28.56512059982432,Cloudy,1
24.71496290992115,78.82134027664202,11.511599719778761,Cloudy,1
35.90080229016159,47.736850949406005,13.26013624052508,Rainy,1
17.78085850042727,88.27763162685875,7.37793506372874,Stormy,1
21.67663606478373,88.28267194287322,17.335208051245168,Stormy,1
38.20478198656582,28.748484093132326,28.189400795119653,Clear,1
41.779587218779774,53.5630456185057,10.36843827105325,Cloudy,1
15.487468909521931,23.735709782396523,3.448761326497458,Rainy,0
19.99282551608576,45.04300887387456,10.983637457544976,Cloudy,1
21.30485941407546,25.016810174417724,26.495978607032217,Stormy,1
30.58165142577631,31.254844262468467,27.005177363452635,Cloudy,1
19.625349321107624,82.48742731721526,3.658833501860921,Rainy,1
44.28191531406889,79.10348458016699,22.935900563472067,Cloudy,1
26.635863421968036,80.05531409137511,4.249251064193979,Rainy,1
19.284529806602123,22.285918682061983,26.532692817220095,Rainy,1
38.227009017459906,59.8431103402446,14.256125323105378,Rainy,1
31.854343678863366,74.18556386311504,26.96298568627175,Clear,1
42.42307260282483,68.41591066301847,2.2349038499977905,Stormy,1
43.06789864586423,55.04230201736935,2.291883610364901,Stormy,1
40.6765994497951,28.52190923463688,28.06004128313249,Stormy,1
31.930217495885522,74.17728608912473,23.170252773569587,Rainy,1
21.67802222159795,82.29240328652034,4.366108813262073,Rainy,1
27.857464947720015,38.7870962024291,26.71479455227677,Cloudy,1
29.47641533764197,57.77165223007161,25.61355667855058,Rainy,1
44.26572621061267,54.32889251234281,16.133531617612437,Rainy,1
22.578332087349416,71.32103596363264,4.951868706280111,Clear,0
28.041799757873953,84.82326953984908,12.673091086587826,Rainy,1
31.87031950027841,51.71762830315953,16.507946679802615,Rainy,1
26.73407711839533,52.37453955010681,6.286751642446101,Rainy,0
18.61862355509678,35.826170919269,25.75380416465262,Rainy,1
41.71325067479846,32.54704105647278,25.006554202895632,Cloudy,1
39.036369861333355,22.701427506858995,0.6991609799973619,Clear,0
22.694868027411314,77.2306723328442,0.5894489893611388,Rainy,0
28.4242970030837,48.166613565003075,13.105219609102384,Stormy,1
37.05774976198576,25.126157251778814,27.726174698056475,Rainy,1
44.20711744770722,58.58004906703876,23.043580322780283,Clear,1
20.025357224659857,43.474513202780585,28.75399418848701,Rainy,1
34.139591173513566,88.00284660050876,8.518871240806934,Stormy,1
39.526538695217965,51.3460916077585,29.044920902739896,Cloudy,1
15.777106294747764,27.19505773901202,15.945210728991533,Rainy,1
39.32959933619439,64.67712160572131,18.330449132940707,Clear,1
38.69705465161324,75.54052049243256,6.86701530395493,Rainy,0
42.70447105716497,60.69157844956094,13.841388649905403,Clear,1
17.53270572778274,74.2375688622534,22.686810357649257,Rainy,1
18.728616710136222,40.97982822237059,10.532963031061641,Rainy,1
30.560504294528844,57.1889777938061,2.0900031932817456,Cloudy,0
41.148755078970964,77.89173291545323,25.13259673163554,Cloudy,1
41.23531710325409,25.262148846760713,1.001836749054834,Rainy,1
36.00191266488788,38.16042138093016,2.8887527192140605,Clear,0
28.462260681879947,63.8823521334729,19.11302075350325,Stormy,1
21.934024350518825,55.42299598435771,20.055059121606302,Cloudy,1
29.240410664205665,73.87398484786189,16.495288740176427,Rainy,1
21.511928145438958,32.470895197104454,2.332775339826745,Clear,0
38.19059076498689,79.3132496576503,23.3056128056968,Rainy,1
27.645212922068456,63.298638010632935,17.946216445318893,Rainy,1
31.18086313448028,34.23194237188961,20.114240970590934,Cloudy,1
35.4280031580258,23.955008601781852,0.08702692372378418,Clear,0
30.79277919360912,88.73734945770823,2.6369244929601887,Rainy,1
37.659234527509994,51.07753854577361,21.627865669308136,Cloudy,1
38.58187144692027,38.73079901378935,20.33322969168854,Clear,1
22.282032547920068,32.62022163637145,5.950623855117369,Clear,0
23.94420253059336,37.09430387987315,15.146157390144294,Rainy,1
16.779635816896818,54.281656137475125,9.372153356180418,Rainy,0
17.675852375668512,79.70335888196641,18.74708875059511,Clear,1
39.88428296523137,34.594020492827546,23.92465771578835,Clear,1
21.41999032242486,45.77356878652512,5.641047527804977,Cloudy,0
40.03990582896371,75.80954342394783,19.47915909894877,Stormy,1
44.5763469071711,66.50775378727673,13.031623475499138,Clear,1
22.28435178373112,22.009337928899445,5.782633585689273,Rainy,0
28.811199173655762,37.52133726633836,11.895790707629361,Clear,1
31.111842335951835,28.917974478277372,3.12684449153911,Rainy,0
43.28455459408735,22.8906226564189,19.729875132821498,Stormy,1
20.358904839322136,86.3031146389914,29.94592496928789,Clear,1
40.07940907430405,63.46959733025018,21.9979714215104,Rainy,1
43.733468425538156,57.92449479382109,25.559635376742015,Rainy,1
31.63249716075177,80.20558188903428,6.772996846618674,Rainy,1
19.571793037325012,61.403175955189525,3.18563359752722,Cloudy,0
25.014136442808844,60.43812775676503,0.06439626834419454,Rainy,0
43.77279277023172,34.132794761142506,21.887772241527664,Stormy,1
20.04669566370893,63.42719954927189,24.694175026214275,Rainy,1
29.628982621265997,66.76018372046522,5.672648613457635,Clear,0
20.695786470482382,81.69585655370392,14.348523979331516,Stormy,1
42.123757996929186,49.77389882717751,17.550801824913297,Rainy,1
32.71307792671992,34.27482553175335,28.745661115310533,Stormy,1
42.70041792609107,59.849096693009514,27.418319484270512,Clear,1
43.38510422414666,88.07902129466089,0.4721498374163424,Stormy,1
29.669058652364853,25.27141571473141,1.4767379217809007,Cloudy,0
43.113077303274295,20.24305666427709,28.767036433196072,Cloudy,1
15.021246183009305,22.513986543373978,1.742985630130327,Stormy,0
20.76318095108781,78.19438609893355,17.46005806590503,Rainy,1
37.0199522541997,20.07851580057013,2.378249856565935,Rainy,0
30.794646426825942,35.50860794541916,20.006142624134995,Rainy,1
44.728558790408684,88.70712455288226,5.526283045644133,Rainy,1
38.52848893720439,72.20779540791705,1.0244890713687038,Clear,0
34.92375564658805,35.31617957921613,8.364932606865878,Clear,0
42.365060153487896,35.53282531323302,15.940260799322028,Cloudy,1
25.116030200258088,52.084170487971015,16.050012647704573,Stormy,1
20.02736589670784,25.31889106458676,22.906258716516408,Clear,1
31.412395800385006,65.71431075713753,1.814396341158926,Cloudy,0
22.154221150072487,54.76208746167954,0.24548809263990834,Rainy,0
21.97157316634108,49.34839970805188,21.426217111786443,Cloudy,1
24.18902364739619,54.31946879318641,28.627211657371365,Clear,1
35.25416202759286,39.030256255753955,5.781272482445676,Stormy,0
15.707703767236179,34.94830526742142,4.497180190311806,Clear,0
40.49965357605876,24.79813200879234,10.28864963529742,Stormy,1
33.3614027209083,63.78388118764364,21.066989550234542,Stormy,1
24.133629844752257,54.58506515935967,22.853974382726854,Rainy,1
18.393136123215275,69.7741381242962,28.10069950552501,Stormy,1
38.70073689271236,82.60677867610062,24.057741171640455,Stormy,1
28.093007898196138,89.51259114756317,0.8327579374907046,Rainy,1
28.059178379203942,35.92132614658229,6.191321499140398,Cloudy,0
29.106919534549537,31.756420456764673,10.665897757733507,Stormy,1
27.418485161692146,83.84747882526275,28.407347289896364,Clear,1
30.398849118815036,48.11120288253989,18.16829968596331,Clear,1
33.91957023942184,76.24066828795235,29.889521411069992,Cloudy,1
27.930374455104058,29.473105766859703,9.528642348533996,Cloudy,0
44.18408650817143,40.63860422986856,27.64149390162335,Clear,1
26.927904093059883,20.774917463744764,20.959029813541918,Stormy,1
21.433187746897676,89.29179164476149,26.61194095995447,Stormy,1
44.40317422327344,20.39494009207973,27.67874534858563,Rainy,1
23.88330312842045,32.01544014796127,13.590743269354103,Cloudy,1
33.62426132678981,59.0257333580401,26.158597341276412,Stormy,1
39.8579945448235,79.5262510096517,29.49717235504747,Cloudy,1
15.118642450810421,75.58462797150383,20.01351040792728,Stormy,1
23.484999189791097,37.72118459823223,7.7713665759474235,Cloudy,0
30.95455387899173,81.61675014431862,8.079683471910537,Clear,1
28.676457901465007,24.874082011916578,22.571919487736707,Clear,1
17.18392110117797,43.22871451924557,9.859485702528463,Stormy,0
28.41169102688062,38.411921010416265,12.331402377496326,Rainy,1
18.178490897501753,65.90990089365742,15.795660823945216,Cloudy,1
22.496091462773233,22.678409456521518,27.350546073370413,Clear,1
37.46364225384964,79.80452069727428,21.33962659897077,Cloudy,1
20.357150758542808,87.29513749791761,8.729596202376456,Stormy,1
34.95840885312643,36.53811321571406,4.010283361426648,Rainy,0
44.18790611492709,83.13797489415123,8.694023556715557,Rainy,1
22.40949535826789,83.43706647063777,10.005620618081206,Stormy,1
22.786417035542957,63.84603593355282,21.978620430643034,Clear,1
43.5927730309504,55.489169565563095,12.75736179667019,Rainy,1
34.95417066863163,74.22837715425167,29.938094723838216,Rainy,1
38.10311753130948,56.262626002142134,1.0348177152208449,Rainy,0
38.74540616441714,72.09880725729118,10.62754322540696,Cloudy,1
36.895741872343294,26.495624634831852,2.5779654338940814,Cloudy,0
44.30392783659005,39.96346761470729,10.70169644819713,Clear,1
23.242361830664038,47.60355432286141,13.011421208337904,Stormy,1
30.55108299769954,34.35354747227513,26.73437958708022,Cloudy,1
34.92235285585912,36.126849533049324,12.76086666785379,Rainy,1
36.21783399722908,73.31761019492725,0.7650953445796571,Clear,0
20.764648555743168,32.14988292197117,28.65563922536786,Cloudy,1
41.265219629643816,27.84988053177848,4.3576822960816,Clear,1
39.44234636881436,39.625961915850795,23.211307407056545,Rainy,1
22.925055596855017,31.20352850695926,6.008044271348275,Clear,0
31.318987047449667,34.21677493237939,27.70000465468018,Rainy,1
23.841268073785223,74.80797128530278,6.796339528806101,Clear,0
25.97662629156565,50.87444030261125,25.654970877897536,Stormy,1
31.007075435635358,50.38640012281098,12.436724300819165,Clear,1
31.184496481246338,56.74001819042948,13.414292587030141,Stormy,1
30.96176522754018,26.23786280590784,18.876220886693705,Stormy,1
31.327773036290246,89.10241164134601,14.622634107228127,Rainy,1
34.083920555223855,79.29848724567881,10.102298893047092,Clear,1
15.471206785448908,40.493353183500645,7.27813186242468,Cloudy,0
19.194671998552586,23.972463705692146,7.987046427347773,Stormy,0
29.108316778905824,63.212650174650705,21.106978706842085,Rainy,1
36.25171493388545,61.447702444537576,3.262471102748725,Cloudy,0
30.278017773347024,41.69583623566871,16.846976364731596,Clear,1
33.8682720746033,43.841398554606826,11.38529421205692,Stormy,1
44.120831430278784,56.80387256948256,10.593652247194921,Clear,1
36.90197412832636,81.54248709625196,21.464741711484894,Clear,1
43.195999748857446,27.644991426836008,15.09683094574716,Cloudy,1
15.570164801532322,55.68757797207107,2.315794795342941,Rainy,0
28.414757055421497,50.59013377076914,27.287024597608216,Rainy,1
25.63546928694894,52.647446462671454,26.940590629903774,Cloudy,1
36.165725702335294,83.68290461321133,12.760691675321885,Rainy,1
