expected_lead_time,actual_lead_time,distance,weather_disruption,anomaly_flag
59.31314835763031,55.636731974337245,56.18550949049974,0,0
50.423918863762694,43.206569323134076,49.243007133773446,0,0
41.777022322211856,45.12847745608337,32.69788525257536,1,0
45.61312600879158,45.92094238916806,87.28410416053265,0,0
53.251215748792475,51.87393712662516,28.8613123962258,1,0
43.984424972950066,49.2414864796983,91.62284950158038,0,0
55.49600255228743,48.84175590554072,42.37548486476536,0,0
51.42263487300137,53.18697634594927,12.384757583571776,0,0
46.74236978708042,51.03221805309683,25.15402246751074,0,0
38.43446294857112,41.198969182234705,89.90422879014244,1,0
53.03750180749938,52.77329672399784,21.560008796626917,0,0
51.21841100779756,42.64680145102554,76.48963036119612,0,0
50.363099888406616,52.9252887607934,26.453233798852523,0,0
61.375502313934575,50.201841159778155,54.903960672995154,0,1
43.31967229491119,50.84119945489906,28.468630964686582,0,0
55.60793895323673,45.796536041814946,39.98488939915356,0,0
47.06748130896182,42.5864996691417,21.234000196107875,0,0
49.275749728634004,47.24258759929025,60.04020485100926,0,0
49.5606873318215,49.464727821374616,42.924268904637394,0,0
52.17298619757379,50.86798603633437,42.89357807880228,0,0
44.42742238630882,45.4213377670706,13.471674834353955,0,0
59.96899671128781,44.625652416178255,22.25155502250388,0,1
42.4721750138091,46.410605401096944,73.67774370630221,0,0
46.21622612547787,51.99458804109618,36.30882516836178,0,0
57.21688184466789,38.97946799976266,49.78622358024416,0,1
53.899099001825526,46.5983963381979,78.67610752148997,0,0
46.2165655258874,44.52988208041987,50.02816947700861,0,0
51.40154781033597,50.485366579618514,30.304812830592716,0,0
42.61306884201187,53.35786449866646,59.48418188198785,0,1
43.94709717352354,39.85064647871285,82.10854054468884,0,0
46.179347735841255,49.588449653530276,63.967769518510764,0,0
55.13204324193698,52.42192229171243,47.81631240462327,0,0
37.46978247443932,43.09193123131224,21.306206567698005,0,0
52.40264991816695,52.84156398566235,32.384185734797896,0,0
46.022196202492964,43.027824737192766,95.15069899947254,0,0
51.105824164886585,50.9626193662133,79.46272427356806,0,0
50.91924886542344,53.86171122271293,17.881469886808645,0,0
47.86582032257427,44.2089643490653,10.496314531788347,0,0
44.22239627088421,46.678363584683595,25.78774071166466,0,0
44.665569778205274,53.5677248563076,94.95016644567929,0,0
46.43213411686874,36.16978839428339,62.20350259436384,0,1
39.870343990609804,50.434971380515854,85.47937788242349,0,1
48.44719236360556,56.99057704290012,51.870251169791366,0,0
44.47112674315797,33.09700976407102,84.39725374248758,0,1
45.68501277052998,53.38689321999939,13.052477598230524,0,0
46.97045514107069,52.12491362244422,48.413750231226615,0,0
51.75141160144153,47.73102239730367,43.98350353182029,0,0
54.191055318232664,50.04926737296196,98.33917651626206,0,0
54.86375941983144,49.22830976440287,37.042815909116854,0,0
50.05315362781303,45.27882559000111,47.52251636189064,0,0
46.05154977546128,54.1857834870972,78.29207637289014,0,0
41.46080985563838,47.96870085289475,89.26417895008512,0,0
60.20442717864183,49.96808911394695,89.0549356826227,0,1
56.90476305546555,43.19968904448153,45.50597835951231,0,1
52.45979537294977,36.32538247431901,95.369945776172,1,1
51.29031683934191,42.105816417576946,68.81579886381954,0,0
46.23000754390759,57.145867867800206,86.60219933988938,0,1
48.65229261057494,51.221014893886384,93.36495047258013,0,0
52.60314196495723,45.83979597744512,31.0239750950404,1,0
38.54556009000305,50.861865017600664,54.927863671739765,1,1
44.93916446160214,50.11426746550481,62.90175662013922,0,0
48.05291511982985,38.99548392076609,82.21939237433942,0,0
38.384378003225514,52.24941631423319,46.10491273611275,0,1
40.56243216463614,38.459475547980276,28.94042551854395,0,0
44.70898004330253,44.85624887536088,76.89110802411204,0,0
48.43003156529137,43.09934742978452,63.31010370533958,0,0
55.5515520925007,49.005351561167565,90.84690517210888,0,0
45.76406941589617,49.05491257802562,68.95269825270535,0,0
57.40564479855327,32.97411446117361,11.51443006398686,0,1
44.36364662060939,54.150460272643784,96.99862600903974,0,0
47.37117949699257,48.31224347711859,63.37996242526366,1,0
40.595076886280495,52.814259469061525,63.62895386351606,0,1
45.82046625778131,48.16574338136978,91.83352552012903,0,0
38.48454399600918,48.88017679137683,69.74279508730743,0,1
64.92889764853183,40.82825493680029,53.13890648700021,0,1
42.77465515903114,44.110358923236674,19.65568009368725,0,0
49.795051278822335,46.92469546118117,96.59789031812815,0,0
45.615186727278115,51.480096057249725,17.0638640092039,0,0
46.82391086964382,45.74655866044008,25.32698066874667,0,0
47.61780809715637,44.40392126655043,83.75831762423998,0,0
52.74732236873397,43.48295523414905,54.13647955481116,1,0
50.5409264831256,49.79238437868552,26.04416349660323,0,0
49.20895418193813,47.542070823016424,35.754572046686654,0,0
50.89839854382293,43.58605883285841,99.46129546370794,0,0
49.85562337227791,47.03202224017696,62.56181205868283,0,0
41.61921942115569,44.23567357874779,46.14520943498185,0,0
46.75913972874297,43.10839298004058,88.8595711538263,0,0
51.419027167620335,40.00943659462313,53.172715876813726,0,1
45.02385016663346,41.205644242014095,37.71419148900521,0,0
49.7856855731126,47.73632594716736,24.78001466618818,1,0
53.5119959735179,37.86747798822777,77.00222933856496,0,1
44.53038745290161,43.78724725324364,63.660078369216684,0,0
53.0912327725835,51.235191156678866,18.311860312956394,0,0
47.470414190849766,52.90994683661944,63.24759306483328,0,0
48.366216507196185,49.85076199631419,24.350576879758748,0,0
52.23228234696769,52.07956643747258,98.35478018074132,0,0
50.96633591333372,48.09830325043287,33.373819249306464,0,0
34.40544001576085,42.736683145843614,72.64145617671954,0,0
38.82561954427149,51.4291574789964,69.04405627940574,0,1
50.65865998524619,50.43347618902929,72.22163118445758,0,0
47.294249469596224,45.3002333509201,48.69954221134313,1,0
39.98444019368186,44.887922342707725,16.689861880099016,0,0
44.70373444685874,47.77172488280677,98.20066397987225,0,0
39.51977787124684,53.66539500991641,27.23732510564403,0,1
47.473091817571195,46.12034317388542,79.2748261098471,0,0
54.291256997063144,32.803499994457056,22.381615020892816,1,1
44.425247089599594,50.16722639037062,35.307731305784465,0,0
49.22863045699186,42.453295005971725,60.38979838209227,0,0
47.47786672239498,50.225304956138636,47.212242603043606,0,0
56.00580790746808,50.03326686718451,96.24398557591206,1,0
54.341084633088116,55.69281047823444,86.29166751884496,0,0
40.05532321328508,47.5039575230454,92.96113127669062,0,0
47.0430325869806,50.48000365800346,67.66269073768558,1,0
43.57115513681015,48.66869468675417,29.702413709557337,0,0
44.99543236049075,52.393870750584604,56.664948529058364,0,0
51.926845495147724,30.249152255686916,78.8980056595755,0,1
48.96550378545684,44.614119414856475,15.824639858045773,0,0
51.85755984030896,46.76567018812163,87.68053624191106,0,0
36.5439870586815,48.233746942398874,66.82158250958733,0,1
52.65222231080483,41.930212057799515,75.1214321014566,0,1
50.140433047107166,49.48186182715258,72.48658968237845,0,0
56.03478216878872,52.41125240618062,86.29861470724882,0,0
44.945935101634426,44.536486518889205,17.876885395441192,1,0
53.380546197197624,43.13927585067992,43.93395546341139,0,1
49.460270290394696,49.97721440443526,55.23549368516222,0,0
48.66523966435213,48.79624959934967,59.1937490929534,0,0
45.56058124392733,49.16747996461046,94.8299646084967,0,0
47.527027528803,40.738766912074226,13.821745623114603,1,0
43.10347772691749,61.6804458156822,87.97540423389094,0,1
46.01126299710368,35.65905161580763,59.671096478936214,0,1
45.04616716499589,52.328200615059394,59.9165352339531,0,0
46.569146498584225,44.41237262765516,38.82972890664402,0,0
47.09134345292805,63.10892338654191,67.92581716846655,0,1
47.21671154151891,50.19634781866788,68.17718148842727,0,0
47.96084990584037,53.3341863071397,27.036457665797265,0,0
47.91230740358062,50.489602909930014,70.93053514985453,0,0
48.54033239170875,35.778524931229576,34.00356891800249,0,1
47.849958382088225,48.56182738638329,71.99079994623222,0,0
46.64763196068187,49.80292134409698,65.07486963273053,0,0
50.15128738271842,50.36730239139326,74.4356781958814,0,0
54.061939819025035,53.9153268934126,11.772981940421042,0,0
46.32199222119349,49.135906539822976,21.282905767923953,1,0
45.32500861675659,52.02354835901204,85.61805903174776,0,0
49.882805187158716,44.1960931623153,44.26509352156406,0,0
48.53886595651166,39.17620966722477,85.30465190077504,0,0
43.16575628554601,43.38148755626812,15.640683294170653,0,0
44.24374239589421,44.2870985577443,79.24342190347727,0,0
45.0270858425735,43.387664092090134,17.539033092391616,1,0
42.81605707811673,41.88184433423541,52.14939785192176,1,0
50.1915198353923,43.21225595489299,94.38162775691106,0,0
51.8237089236268,45.79729456391265,16.991026253884165,0,0
43.942644401319555,42.89852306430523,41.55959165916332,0,0
41.19778836663653,60.83665280646638,56.65137387827623,0,1
48.863364431343406,41.00125149322704,90.95115789490023,0,0
48.15410460525936,50.19963904892235,39.93464745937882,0,0
59.509279219629754,45.29584945258297,82.63374502435096,0,1
51.33757393136855,50.684121728270654,74.63557295201055,1,0
42.363653494656944,46.7896168428552,37.63606341056848,0,0
43.2418076253987,52.25367094849932,40.673191897913576,0,0
49.576771256681766,46.00201141757441,27.191096648186285,0,0
47.725960336404086,48.43657567602466,72.3666131331496,0,0
47.447988159733924,36.962277377227096,60.679215042810824,0,1
48.33440020617995,41.126301451956174,23.945689622891614,0,0
51.87676140013822,40.22888428386905,65.80632488040885,0,1
57.270367669776846,55.58202397777731,54.87846805079643,0,0
54.64714913472325,52.66023770522144,18.333095743625144,0,0
42.927483666664855,48.9743349279775,95.83330900252751,0,0
45.32705237748482,53.227400473184076,85.12801962525741,0,0
36.23179972277986,42.930938945028736,16.392171512441298,0,0
49.05470806593364,55.4377261314348,93.81411440928429,0,0
45.37458065121108,48.48473470705115,92.50100448794156,0,0
47.903009596840846,46.80841602146092,13.79647150597605,0,0
43.88558893421695,53.07409283444411,28.133105122850154,0,0
43.83256904375531,52.77628300460946,73.21675480629844,0,0
40.29816864670164,40.90296837360839,94.11162175206188,0,0
46.403957423958374,52.308977309165,84.08032495808806,0,0
50.84466118111327,47.13559415923203,35.370806854982824,0,0
44.630228715749226,49.38680194109555,13.009470086959336,0,0
51.258188875027614,45.94055860520023,52.559867303475734,0,0
44.54348443504735,42.51412280906496,18.2765570148903,1,0
48.0034357940212,41.234367067885714,32.076660889557445,1,0
54.77782112947017,44.90015574844683,67.60873504649666,1,0
45.560755113823234,50.179434271296856,54.551705402703284,0,0
49.12539591865355,49.27453247241296,43.90473313912988,0,0
49.29856898678138,49.01555194183373,93.69660937144027,0,0
49.364135679126605,51.984578934660014,27.366955756124963,0,0
50.65086997804751,47.722083282582425,53.87304188370333,0,0
49.23144478470691,57.47517905971966,61.61456618680056,0,0
42.865115092985334,49.886038617602225,38.97478330824322,0,0
45.93265744045857,43.06530511952362,73.47676952467577,1,0
50.87811565852196,41.30826659448488,88.05508082419647,1,0
51.52307269699444,49.662859155822865,58.73310356886908,1,0
44.28577117838397,46.926082110722454,80.3203248802995,1,0
52.86291483468969,42.221159997801145,15.486548025308942,0,1
45.61385159402099,47.21214615919758,23.840430667996966,0,0
49.66287521791962,45.245315958714535,51.58229759625951,1,0
48.97596603853196,45.78081946141576,92.89178702437923,0,0
43.434672919511165,54.78667426670014,57.84323110613293,0,1
46.62866995571039,51.58952967858364,48.90719058616404,0,0
37.78081377846686,53.23833602783093,64.00968131434809,1,1
46.031839607391575,56.5849075775276,21.20192153929936,0,1
54.16811450368703,48.62508306433998,68.83125695962845,0,0
38.475611438738234,49.26214291728218,18.46190301436493,0,1
43.655806358492526,49.63302849350246,61.91139847327719,0,0
45.69305175473445,53.54822519774706,74.29510370246525,0,0
37.32533334595981,53.270782104085285,47.035671744569534,0,1
37.95471451316609,45.065836173565664,91.9812454171964,0,0
58.30108310712545,42.28241233898064,23.682884015829124,0,1
50.93438042438119,42.624030459059625,25.38626242618545,1,0
52.99787910894232,48.25866768769271,56.52229685059651,0,0
49.751421731027136,41.835929290539866,93.84898364796207,0,0
50.89784960956568,49.81774039763576,45.16287426677582,0,0
46.408141906204506,37.36427531878931,93.37598899852934,0,0
53.21435249230299,57.35198359938409,72.41274027185895,0,0
55.17001091331313,41.14231746616773,80.42997045238423,0,1
44.617540704435285,44.738983274715586,94.40836339633637,0,0
46.76078884435375,45.11190072433353,61.50955034918741,0,0
45.09862309707886,55.31972217696867,67.74876373404618,1,1
47.572355236656044,47.96380567042949,62.1091392712173,0,0
51.704264559675906,42.66936492158564,80.637270350009,0,0
47.10615807638585,47.63933101972108,34.606566505353726,0,0
39.26565507357511,48.22399591833933,80.92430527650265,0,0
52.848669104734086,49.93412873354396,74.21910681424588,0,0
44.178872684039334,42.5264566068997,64.18595594220747,0,0
50.029618156037074,52.422558200390874,13.491256985575339,0,0
50.51750818102771,48.65008165791238,79.70895746651416,0,0
45.86167102298951,55.33394822325768,21.91833576952807,0,0
43.42247240547179,47.13253760036133,96.57747307435896,0,0
45.60885914101611,47.622703868535595,17.334379109154565,1,0
55.98295350258443,47.17148106827548,74.82480218045667,1,0
43.25636146313085,54.25834073196038,42.43831153026728,1,1
42.494697320222805,51.424199272511075,76.2121352903475,0,0
48.95365358321815,44.34430243449365,56.70574398694221,0,0
46.934792561907635,61.377029288826854,66.65547077806829,0,1
45.9504801979877,44.79276490163406,16.78930665486932,1,0
43.48634920896621,45.3743276518895,96.98311831303025,0,0
47.89581020194434,52.81906270195663,10.346182820244472,0,0
47.19285443034898,47.197243583896224,94.7043505422167,0,0
54.68437591547466,42.60921426434897,61.14251726998943,0,1
43.57024790488967,54.16165676885728,33.24431337929707,0,1
45.56788921085523,58.0123568446289,67.39549927017379,0,1
54.42161857242819,42.87446475333389,70.56074218154292,0,1
45.412539656810246,54.12229419753028,75.72984803899914,0,0
44.39140775679577,45.52887526453276,11.479397894805281,0,0
50.23359490048755,37.5901441029494,98.45041634058916,0,1
48.79230785968996,51.258971623064994,65.6121641207203,0,0
46.45387588350489,38.64271597175269,43.97825781010124,0,0
48.37787726623524,44.349077498828144,61.35853450985226,0,0
50.37220974483192,46.62487313080193,26.057964038450024,1,0
48.80389812063666,47.835457572758834,32.2539895693257,0,0
50.884911532755126,53.465786171519895,17.72015527333022,0,0
47.05938684680084,44.93322878079509,89.13102825064158,0,0
42.85119727064213,54.978933597070686,32.64401036157547,0,1
50.83232856301365,47.54246568777534,76.57394229524458,0,0
46.64491793689584,42.56900665016167,34.67788145318936,0,0
46.5151700929233,50.97133878735589,23.138978454193264,0,0
51.73008668869581,57.00072033731913,19.73210235531557,0,0
56.301097586068956,45.6972098577162,87.4219915651482,1,1
39.598836961465025,42.77967937345722,20.776310627449234,0,0
46.421748697466604,45.11692356616361,17.84342646947072,0,0
47.61595938679604,39.317440703539475,10.841930699976121,0,0
48.546339804435085,49.52901260993561,42.97960444248423,0,0
47.089210824425884,40.2388466926586,94.84184714881296,0,0
47.557184565139075,51.207684430191705,91.77848731724376,0,0
49.83483831514518,46.66814153982785,20.35474351637165,0,0
47.025197432899056,51.46901334006238,11.124525295038227,0,0
45.33657410423424,46.685756593273375,77.59067702264994,0,0
45.189394630420466,50.428321220699694,37.58295615675905,0,0
54.640980380539176,43.061851475202815,85.12092817775022,0,1
57.91655435940061,49.39490966374255,29.388649485198158,0,0
46.30900810314005,44.71749214377187,54.298774058335844,0,0
46.415112001027445,51.04807132723287,12.965143484131136,0,0
49.95970278664476,47.28001668870581,90.52433450340429,0,0
48.6674385747686,53.51137973444901,26.01783959329714,0,0
47.26314781350523,46.74040766997901,36.52327295485015,0,0
41.749899392605286,44.25744438742934,53.17303569222316,0,0
43.922843181128115,48.6774871156774,34.41419581749646,0,0
51.459355761377935,59.722717542236936,13.614710141882792,0,0
46.605383766097255,53.38700807777407,12.617751681030997,0,0
57.8315338271989,43.99309737745484,95.96919365329686,0,1
57.617101178725996,47.982462834290395,39.29466918240715,0,0
43.412157106728905,44.671604239926005,40.09524346610824,0,0
54.60852516759949,43.646452643629345,93.0609972994923,0,1
47.33286457934661,48.072242423246784,85.25383118337312,0,0
48.72531054593538,46.70800408474208,71.82474448102562,0,0
51.514136236249456,42.79490763029032,69.26551816044669,0,0
53.012803267152115,44.70708854838806,82.09771625977011,0,0
44.39429817018852,48.26916788755017,25.198790493424323,0,0
58.946980400359024,45.10902336820909,69.78473716897652,0,1
49.39743321682044,47.92333933130528,18.85587330381331,1,0
38.11684908620668,44.50732639165471,21.38614595602063,0,0
46.69095467049601,50.34036464052856,31.848049069617115,0,0
58.577429635397614,44.56572334160752,73.88234056412873,0,1
45.04292983505802,51.170768869251,90.32906746308018,0,0
59.44804074068519,46.53756031123872,72.170765864566,0,1
48.61940107362961,37.27109478546709,47.49607242283432,0,1
47.97954076929644,46.68019681651218,56.22950968732794,0,0
42.75481104534705,50.52530588511765,74.10932191432772,0,0
51.0847648053416,45.23647050432649,65.19537018587963,1,0
46.363745504757674,47.01921374043196,57.6520780901229,0,0
47.90121017171191,51.122476394141714,31.311323108122153,0,0
46.94145280536256,55.59943960330882,65.52648312287025,0,0
52.211165484816505,53.76831626842494,11.680135801147312,0,0
46.976366622453405,48.54416568127902,60.40485820134778,0,0
35.45486567671952,50.79857902435229,83.86705705536411,0,1
43.764770715345385,48.45054844469726,26.177549477857518,0,0
41.405232412473445,40.489221123284125,20.278937997470653,0,0
55.41214168554677,54.33102177387903,97.3211639675063,0,0
50.98800060960493,54.580107541576005,85.91170033677996,1,0
48.2397893452597,39.61884944217334,37.18010443420448,0,0
47.022477282962036,46.087391115021596,28.771548477719794,0,0
40.92484455792267,55.67264726445076,40.06354267914378,0,1
46.87131905444322,49.095971925570915,48.81024741620186,0,0
52.76388744913449,43.003264577063725,83.89746174748028,0,0
52.093252923868064,54.091062022543234,31.528335804071087,0,0
50.14239321958012,48.58035307457878,74.87605570212428,0,0
41.042853313331776,54.477554775679366,93.63618834516043,0,1
44.337728043225766,48.42667802545709,44.15609886603285,0,0
49.860548594975256,37.22598731008481,12.34422229421919,0,1
42.25988421871523,57.03464279990526,84.48547800584925,1,1
51.608903418450026,42.46298227215093,73.75724667553146,0,0
41.34248114737372,45.81412373306223,23.416282345331318,0,0
42.48646825594194,54.005115513670816,63.72150018142175,0,1
41.376880760487154,59.40365848292269,84.23348181587453,0,1
45.52861145218237,47.67072216591045,26.29286306350474,0,0
40.39516540462199,49.788427643768145,30.061168599166496,0,0
45.56889027360264,42.0719250168489,28.160339290519214,0,0
43.44409635592284,46.61595841590279,99.77513980038299,1,0
44.57621289791215,53.48870810646594,30.656945641110056,1,0
51.345519558783714,49.53956673672925,34.022655395351876,0,0
47.94710406627376,56.67461222139275,14.313310192514482,0,0
51.34130182973874,41.01756219905488,98.49506066697764,0,1
59.09797048556686,40.80949188394362,32.207874842185554,1,1
39.560050769556284,44.57661195259339,75.27098442907561,0,0
45.27509853215431,44.81794408713008,12.373168000851198,0,0
42.85387238379111,52.78373466627529,80.50626926429489,0,0
44.52301032301904,45.94578212287801,77.55494425654324,0,0
49.882951383423645,42.11080473011387,17.573753862812715,0,0
56.84962795447037,49.98682675519845,21.03416538049576,0,0
51.22202196162055,44.156356896903056,36.559834851142796,1,0
50.426064159184165,42.532112897532386,41.92011394269588,0,0
53.202378995448484,53.30070085595212,80.5149746055661,1,0
55.45949030974569,54.46975689976987,15.507008135859014,0,0
56.98423671801427,52.89432161115208,68.52156040301139,1,0
50.435282824384004,43.82793507848916,30.568054819483045,0,0
43.18861512559781,45.05318531717778,44.422231761041495,0,0
46.302736420050124,50.71954251101949,10.198355660531593,1,0
37.74927990011336,51.71072448458724,36.20112795086088,0,1
51.83160446851747,46.85119112253295,25.420416092477204,0,0
43.74183635153056,54.025378799736146,55.35749433555235,0,1
44.41718708997694,37.77218077830919,24.237310275178114,0,0
49.7680792799389,45.136340424864194,85.22358563956239,1,0
38.260485523756984,59.07715636206171,89.46151122927293,0,1
53.15934936895998,47.92914490988917,86.07606832461852,1,0
50.77694855701542,45.61152798528315,98.36225398202647,1,0
45.83438687243815,50.371250450449054,92.31817672521592,0,0
47.754363965821945,43.218420302059265,35.18091213025464,0,0
44.64553677787646,36.34349968478729,38.30149205641088,0,0
61.02205016145305,63.01289600251854,57.93935166251466,0,0
43.41524414321355,43.70588332910729,44.6461879778708,0,0
49.61414647380644,49.111921471901866,97.29199230094954,0,0
46.68500580067421,48.868656953900256,40.557800525433656,0,0
48.26965325530947,50.47604637218539,76.60741433096977,1,0
50.56297936389359,44.03190657960589,61.78255321235912,0,0
50.757714018496756,35.09334952916963,96.08326326994703,0,1
46.21526185715222,44.722997137528274,77.00658567513632,0,0
42.18933490631232,48.152816153150795,37.32812554442229,1,0
44.33953828369761,48.512874855622506,27.736152117184943,0,0
45.696892466695424,55.81501391787397,86.91564267931551,0,1
45.016371975765956,46.57966301722583,91.99129948024441,0,0
42.791097191017556,49.04121682879392,84.79848506153462,0,0
50.24042019178687,44.03784294675433,76.37046120320093,0,0
41.22135128987324,45.009602972557516,38.955703712528575,1,0
47.74295083042571,58.0175505459127,55.48358242682738,0,1
39.83933131319065,44.42891912279646,92.41326301345036,0,0
53.45524485957994,46.107255998291336,22.14077186368923,0,0
44.926051304388224,53.4286924429825,54.542728237165015,0,0
44.3619761822092,57.53004038517232,41.9958419525195,0,1
43.52201738107769,52.05168239022321,70.97406178534831,0,0
56.52601175792463,52.06747839243372,67.06628379879656,0,0
54.63728296830752,41.73948377677354,60.40516122273841,0,1
48.27179994770556,50.573777477292474,35.165406489835384,0,0
45.49019587044175,46.46291868060192,24.359522036305997,0,0
58.37813903340364,50.364060404033516,80.5904520469509,0,0
50.488416265579076,46.60376548596399,99.25743708937183,0,0
46.72378313079656,45.14412771810015,25.218466186124452,0,0
45.19474603340114,40.708369681811064,16.82130615541386,0,0
52.08897983116112,47.582454373470156,77.11577660921864,0,0
46.89715608197832,48.85946432108118,40.94701804873821,0,0
41.30551254844789,37.560267248715704,29.170322368859562,0,0
48.859473304509734,44.93306239093549,57.26130896018451,1,0
49.19372047799919,46.677729074697446,70.76930804530912,1,0
48.221721543573786,50.8662777815033,29.33641303268544,0,0
50.525906599867575,45.05013637736417,99.50532123661037,1,0
46.38252357885928,51.14298993409417,39.54017658866729,0,0
48.03507512506959,49.40278459210037,38.34577206402985,0,0
47.9501227145987,52.34644372500939,48.07007823685797,0,0
41.30571160834739,45.35018010696721,77.05263612775286,0,0
51.5139012843725,46.58810215985632,88.593157816692,0,0
50.751049512344785,50.851480925402626,39.158749954548064,0,0
52.946123045096286,42.8969904547193,20.68726618896346,0,1
42.95431958868035,47.66681378909144,33.0517739216676,1,0
45.886734049928236,52.95059645528843,17.585165609011597,0,0
53.54548370339478,44.666403850061805,66.73100426336501,0,0
45.119188444489815,49.64020477878824,76.66265492157203,0,0
56.98229918899804,47.99122528287796,48.63398875875194,0,0
40.20288916337218,55.34213555917081,95.75155433670754,0,1
45.1734761626391,48.40887062023382,75.47714415371512,0,0
45.67568346400343,50.66861063433813,44.16929839403267,0,0
51.8186806122184,47.1648857162319,19.19924717133869,0,0
56.32693275871384,45.410265061854744,54.43336944148961,0,1
49.519536974000225,49.13298889912635,55.34519836603412,0,0
34.895944473323766,45.162422852815865,59.552827078625185,0,1
47.59491432387815,53.16990218453287,71.42045320724843,0,0
48.61566334605684,53.879512680196655,33.794443061059624,0,0
49.965572029642104,48.359955505685726,10.22360197326172,0,0
47.607155961370125,45.79355495796275,83.1560265849575,0,0
54.53187365054214,49.138235006262136,84.1183024708896,0,0
43.55861164949545,41.628039829448284,92.04595902146639,1,0
42.84619904862402,44.21485933297241,97.21329758582482,0,0
44.938163212281474,42.54389440607128,24.32542985644498,0,0
61.00935069322621,44.28966448913916,41.848450489671954,0,1
47.10072504341125,44.933457387416496,86.62233107036272,0,0
53.74403169687055,41.57107179428723,94.05994510842729,1,1
53.64997981792026,46.66922358813334,11.307657965937253,0,0
39.40562098290903,47.03364503042752,44.878057815600634,0,0
47.71731237112892,50.86393250321493,20.204730441989653,0,0
53.60109248978804,48.52779744404742,80.96124393613147,0,0
62.30858181321934,55.06132739982538,77.24173658820375,0,0
